id,question,original_question,expected_answer,tipo_inferencia,source_block_index,paragraph_index,source_title,source_url,context_text,context_words,entities,relations,reasoning_path,num_hops,difficulty,requires_ontology,retrieval_scope,dataset_version
78,Que unidade ou entidade estratigráfica conecta Bacia de Campos à interpretação apresentada nas evidências?,Qual entidade na Bacia de Campos deve ser conectada aos reservatórios do pré-sal informal?,As coquinas e os calcáreos microbiais devem ser conectados à Camada pré-sal informal.,entidade_estratigrafica,1,2,Bacia de Campos | Wikipédia,https://pt.wikipedia.org/wiki/Bacia_de_Campos,Tanto as coquinas quanto os calcáreos microbiais são informalmente denominados como Camada pré-sal.,13,Bacia de Campos | pré-sal | reservatório | coquinas | Bacia | Campos | Camada | Albiano | Aptiano,"[{""head"": ""Bacia de Campos"", ""relation"": ""belongs_to"", ""tail"": ""pré-sal""}, {""head"": ""pré-sal"", ""relation"": ""contains_or_relates_to"", ""tail"": ""reservatório""}, {""head"": ""reservatório"", ""relation"": ""supports_interpretation"", ""tail"": ""coquinas""}, {""head"": ""coquinas"", ""relation"": ""supports_interpretation"", ""tail"": ""Bacia""}, {""head"": ""Bacia"", ""relation"": ""supports_interpretation"", ""tail"": ""baixa permeabilidade""}, {""head"": ""baixa permeabilidade"", ""relation"": ""supports_interpretation"", ""tail"": ""selo geológico""}]",Bacia de Campos -> pré-sal -> reservatório -> coquinas -> Bacia -> baixa permeabilidade -> selo geológico,4,hard,True,multi_document,graphrag
78,Que unidade ou entidade estratigráfica conecta Bacia de Campos à interpretação apresentada nas evidências?,Qual entidade na Bacia de Campos deve ser conectada aos reservatórios do pré-sal informal?,As coquinas e os calcáreos microbiais devem ser conectados à Camada pré-sal informal.,entidade_estratigrafica,2,1,Pré-sal: mergulhe nessa jornada ultraprofunda | Petrobras,https://petrobras.com.br/pre-sal,Tanto as conchas calcárias quanto as rochas calcárias compõem os principais reservatórios do pré-sal.,14,Bacia de Campos | pré-sal | reservatório | coquinas | Bacia | Campos | Camada | Albiano | Aptiano,"[{""head"": ""Bacia de Campos"", ""relation"": ""belongs_to"", ""tail"": ""pré-sal""}, {""head"": ""pré-sal"", ""relation"": ""contains_or_relates_to"", ""tail"": ""reservatório""}, {""head"": ""reservatório"", ""relation"": ""supports_interpretation"", ""tail"": ""coquinas""}, {""head"": ""coquinas"", ""relation"": ""supports_interpretation"", ""tail"": ""Bacia""}, {""head"": ""Bacia"", ""relation"": ""supports_interpretation"", ""tail"": ""baixa permeabilidade""}, {""head"": ""baixa permeabilidade"", ""relation"": ""supports_interpretation"", ""tail"": ""selo geológico""}]",Bacia de Campos -> pré-sal -> reservatório -> coquinas -> Bacia -> baixa permeabilidade -> selo geológico,4,hard,True,multi_document,graphrag
79,"Que interpretação temporal pode ser obtida ao relacionar reservatório, carbonáticas e coquinas?",Qual rocha reservatório de Campos combina origem carbonática e idade Aptiana?,Os calcáreos de origem microbial depositados no Aptiano combinam origem carbonática e idade Aptiana.,temporal_estratigrafica,1,1,Bacia de Campos | Wikipédia,https://pt.wikipedia.org/wiki/Bacia_de_Campos,"As principais rochas reservatório da bacia são arenitos turbidíticos, depositados desde o andar geológico Albiano até o Mioceno, seguidos de calcarenitos, depositados durante o andar Albiano, calcáreos de origem microbial, principalmente cianobactérias, depositadas durante o andar Aptiano e de coquinas, rochas formadas por restos de carapaças de crustáceos, e que foram depositadas durante o andar Barremiano.",56,reservatório | carbonáticas | coquinas | laminitos | altos herdados do embasamento | falhas | Campos | Aptiano | Albiano,"[{""head"": ""reservatório"", ""relation"": ""precedes_or_underlies"", ""tail"": ""carbonáticas""}, {""head"": ""carbonáticas"", ""relation"": ""indicates"", ""tail"": ""coquinas""}, {""head"": ""coquinas"", ""relation"": ""supports"", ""tail"": ""laminitos""}, {""head"": ""laminitos"", ""relation"": ""supports"", ""tail"": ""altos herdados do embasamento""}, {""head"": ""altos herdados do embasamento"", ""relation"": ""supports"", ""tail"": ""posição estratigráfica""}, {""head"": ""posição estratigráfica"", ""relation"": ""supports"", ""tail"": ""idade relativa""}]",reservatório -> carbonáticas -> coquinas -> laminitos -> altos herdados do embasamento -> posição estratigráfica -> idade relativa,4,hard,True,multi_document,graphrag
79,"Que interpretação temporal pode ser obtida ao relacionar reservatório, carbonáticas e coquinas?",Qual rocha reservatório de Campos combina origem carbonática e idade Aptiana?,Os calcáreos de origem microbial depositados no Aptiano combinam origem carbonática e idade Aptiana.,temporal_estratigrafica,2,1,Estratigrafia e modelos deposicionais carbonáticos do Pré-sal da Bacia de Santos | Universidade Petrobras,https://publicacoesup.petrobras.com.br/peld/catalog/book/12/chapter/16,"As rochas carbonáticas do Aptiano, andar local Alagoas, são depósitos autóctones bioquímicos representados por laminitos e arbustos fasciculares (estromatolitos) que se depositaram em condições alcalinas, sobre altos herdados do embasamento e em contexto de subsidência térmica flexural com menor influência de falhas.",42,reservatório | carbonáticas | coquinas | laminitos | altos herdados do embasamento | falhas | Campos | Aptiano | Albiano,"[{""head"": ""reservatório"", ""relation"": ""precedes_or_underlies"", ""tail"": ""carbonáticas""}, {""head"": ""carbonáticas"", ""relation"": ""indicates"", ""tail"": ""coquinas""}, {""head"": ""coquinas"", ""relation"": ""supports"", ""tail"": ""laminitos""}, {""head"": ""laminitos"", ""relation"": ""supports"", ""tail"": ""altos herdados do embasamento""}, {""head"": ""altos herdados do embasamento"", ""relation"": ""supports"", ""tail"": ""posição estratigráfica""}, {""head"": ""posição estratigráfica"", ""relation"": ""supports"", ""tail"": ""idade relativa""}]",reservatório -> carbonáticas -> coquinas -> laminitos -> altos herdados do embasamento -> posição estratigráfica -> idade relativa,4,hard,True,multi_document,graphrag
80,"Que ambiente deposicional é sugerido pela associação entre reservatório, petróleo e óleo?",Que evidência liga reservatórios turbidíticos a águas profundas?,"Turbiditos são depositados por correntes submarinas e podem conter fósseis de águas profundas, o que sustenta sua interpretação em ambientes profundos.",ambiente_deposicional,1,1,Turbidito | Wikipédia,https://pt.wikipedia.org/wiki/Turbidito,"Turbiditos são depósitos sedimentares originados por correntes de turbidez submarinas, sobretudo em bacias de antepaís (foreland), em ambiente tectônico de margem convergente (ativa).",23,reservatório | petróleo | óleo | fósseis | turbidito | Turbiditos | Para | Albiana | Bacia Potiguar,"[{""head"": ""reservatório"", ""relation"": ""is_associated_with"", ""tail"": ""petróleo""}, {""head"": ""petróleo"", ""relation"": ""indicates_environment"", ""tail"": ""óleo""}, {""head"": ""óleo"", ""relation"": ""supports_interpretation"", ""tail"": ""fósseis""}, {""head"": ""fósseis"", ""relation"": ""supports_interpretation"", ""tail"": ""turbidito""}, {""head"": ""turbidito"", ""relation"": ""supports_interpretation"", ""tail"": ""processo deposicional""}, {""head"": ""processo deposicional"", ""relation"": ""supports_interpretation"", ""tail"": ""evento geológico""}]",reservatório -> petróleo -> óleo -> fósseis -> turbidito -> processo deposicional -> evento geológico,4,hard,True,multi_document,graphrag
80,"Que ambiente deposicional é sugerido pela associação entre reservatório, petróleo e óleo?",Que evidência liga reservatórios turbidíticos a águas profundas?,"Turbiditos são depositados por correntes submarinas e podem conter fósseis de águas profundas, o que sustenta sua interpretação em ambientes profundos.",ambiente_deposicional,1,2,Turbidito | Wikipédia,https://pt.wikipedia.org/wiki/Turbidito,"Para a maioria dos geólogos, um turbidito é uma camada com gradação grano-classificada consistindo num conjunto de estratos arenito/pelito que foram depositados por corrente de turbidez e é comumente coberta por pelitos hemipelágicos contendo assembléia de fósseis de águas profundas.",40,reservatório | petróleo | óleo | fósseis | turbidito | Turbiditos | Para | Albiana | Bacia Potiguar,"[{""head"": ""reservatório"", ""relation"": ""is_associated_with"", ""tail"": ""petróleo""}, {""head"": ""petróleo"", ""relation"": ""indicates_environment"", ""tail"": ""óleo""}, {""head"": ""óleo"", ""relation"": ""supports_interpretation"", ""tail"": ""fósseis""}, {""head"": ""fósseis"", ""relation"": ""supports_interpretation"", ""tail"": ""turbidito""}, {""head"": ""turbidito"", ""relation"": ""supports_interpretation"", ""tail"": ""processo deposicional""}, {""head"": ""processo deposicional"", ""relation"": ""supports_interpretation"", ""tail"": ""evento geológico""}]",reservatório -> petróleo -> óleo -> fósseis -> turbidito -> processo deposicional -> evento geológico,4,hard,True,multi_document,graphrag
80,"Que ambiente deposicional é sugerido pela associação entre reservatório, petróleo e óleo?",Que evidência liga reservatórios turbidíticos a águas profundas?,"Turbiditos são depositados por correntes submarinas e podem conter fósseis de águas profundas, o que sustenta sua interpretação em ambientes profundos.",ambiente_deposicional,2,1,Petrobras descobre petróleo em águas ultraprofundas da Bacia Potiguar | Agência Petrobras,https://agencia.petrobras.com.br/w/negocio/petrobras-descobre-petroleo-em-aguas-ultra-profundas-da-bacia-potiguar,"A constatação de reservatórios turbidíticos de idade Albiana portador de petróleo é inédita na Bacia Potiguar e foi realizada através de perfis elétricos e amostras de óleo, que serão posteriormente caracterizados por meio de análises de laboratório.",37,reservatório | petróleo | óleo | fósseis | turbidito | Turbiditos | Para | Albiana | Bacia Potiguar,"[{""head"": ""reservatório"", ""relation"": ""is_associated_with"", ""tail"": ""petróleo""}, {""head"": ""petróleo"", ""relation"": ""indicates_environment"", ""tail"": ""óleo""}, {""head"": ""óleo"", ""relation"": ""supports_interpretation"", ""tail"": ""fósseis""}, {""head"": ""fósseis"", ""relation"": ""supports_interpretation"", ""tail"": ""turbidito""}, {""head"": ""turbidito"", ""relation"": ""supports_interpretation"", ""tail"": ""processo deposicional""}, {""head"": ""processo deposicional"", ""relation"": ""supports_interpretation"", ""tail"": ""evento geológico""}]",reservatório -> petróleo -> óleo -> fósseis -> turbidito -> processo deposicional -> evento geológico,4,hard,True,multi_document,graphrag
81,Que unidade ou entidade estratigráfica conecta reservatório à interpretação apresentada nas evidências?,Qual descoberta na Bacia Potiguar deve ser associada a reservatórios turbidíticos albiano?,A descoberta de Anhangá deve ser associada a reservatórios turbidíticos de idade Albiana.,entidade_estratigrafica,1,1,Petrobras descobre petróleo em águas ultraprofundas da Bacia Potiguar | Agência Petrobras,https://agencia.petrobras.com.br/w/negocio/petrobras-descobre-petroleo-em-aguas-ultra-profundas-da-bacia-potiguar,"A Petrobras descobriu uma acumulação de petróleo em águas ultraprofundas da Bacia Potiguar, no poço exploratório Anhangá, da Concessão POT-M-762_R15.",20,reservatório | petróleo | óleo | turbidito | acumulação | Bacia Potiguar | Anhangá | Petrobras | Bacia,"[{""head"": ""reservatório"", ""relation"": ""belongs_to"", ""tail"": ""petróleo""}, {""head"": ""petróleo"", ""relation"": ""contains_or_relates_to"", ""tail"": ""óleo""}, {""head"": ""óleo"", ""relation"": ""supports_interpretation"", ""tail"": ""turbidito""}, {""head"": ""turbidito"", ""relation"": ""supports_interpretation"", ""tail"": ""acumulação""}, {""head"": ""acumulação"", ""relation"": ""supports_interpretation"", ""tail"": ""evidência textual""}, {""head"": ""evidência textual"", ""relation"": ""supports_interpretation"", ""tail"": ""relação geológica""}]",reservatório -> petróleo -> óleo -> turbidito -> acumulação -> evidência textual -> relação geológica,4,hard,True,multi_document,graphrag
81,Que unidade ou entidade estratigráfica conecta reservatório à interpretação apresentada nas evidências?,Qual descoberta na Bacia Potiguar deve ser associada a reservatórios turbidíticos albiano?,A descoberta de Anhangá deve ser associada a reservatórios turbidíticos de idade Albiana.,entidade_estratigrafica,1,2,Petrobras descobre petróleo em águas ultraprofundas da Bacia Potiguar | Agência Petrobras,https://agencia.petrobras.com.br/w/negocio/petrobras-descobre-petroleo-em-aguas-ultra-profundas-da-bacia-potiguar,"A constatação de reservatórios turbidíticos de idade Albiana portador de petróleo é inédita na Bacia Potiguar e foi realizada através de perfis elétricos e amostras de óleo, que serão posteriormente caracterizados por meio de análises de laboratório.",37,reservatório | petróleo | óleo | turbidito | acumulação | Bacia Potiguar | Anhangá | Petrobras | Bacia,"[{""head"": ""reservatório"", ""relation"": ""belongs_to"", ""tail"": ""petróleo""}, {""head"": ""petróleo"", ""relation"": ""contains_or_relates_to"", ""tail"": ""óleo""}, {""head"": ""óleo"", ""relation"": ""supports_interpretation"", ""tail"": ""turbidito""}, {""head"": ""turbidito"", ""relation"": ""supports_interpretation"", ""tail"": ""acumulação""}, {""head"": ""acumulação"", ""relation"": ""supports_interpretation"", ""tail"": ""evidência textual""}, {""head"": ""evidência textual"", ""relation"": ""supports_interpretation"", ""tail"": ""relação geológica""}]",reservatório -> petróleo -> óleo -> turbidito -> acumulação -> evidência textual -> relação geológica,4,hard,True,multi_document,graphrag
81,Que unidade ou entidade estratigráfica conecta reservatório à interpretação apresentada nas evidências?,Qual descoberta na Bacia Potiguar deve ser associada a reservatórios turbidíticos albiano?,A descoberta de Anhangá deve ser associada a reservatórios turbidíticos de idade Albiana.,entidade_estratigrafica,2,1,Turbidito | Wikipédia,https://pt.wikipedia.org/wiki/Turbidito,"Turbiditos são depósitos sedimentares originados por correntes de turbidez submarinas, sobretudo em bacias de antepaís (foreland), em ambiente tectônico de margem convergente (ativa).",23,reservatório | petróleo | óleo | turbidito | acumulação | Bacia Potiguar | Anhangá | Petrobras | Bacia,"[{""head"": ""reservatório"", ""relation"": ""belongs_to"", ""tail"": ""petróleo""}, {""head"": ""petróleo"", ""relation"": ""contains_or_relates_to"", ""tail"": ""óleo""}, {""head"": ""óleo"", ""relation"": ""supports_interpretation"", ""tail"": ""turbidito""}, {""head"": ""turbidito"", ""relation"": ""supports_interpretation"", ""tail"": ""acumulação""}, {""head"": ""acumulação"", ""relation"": ""supports_interpretation"", ""tail"": ""evidência textual""}, {""head"": ""evidência textual"", ""relation"": ""supports_interpretation"", ""tail"": ""relação geológica""}]",reservatório -> petróleo -> óleo -> turbidito -> acumulação -> evidência textual -> relação geológica,4,hard,True,multi_document,graphrag
82,"Que interpretação temporal pode ser obtida ao relacionar petróleo, óleo e acumulação?",Que poço comprovou hidrocarboneto antes da descoberta de Anhangá na Bacia Potiguar?,O Poço Pitu Oeste comprovou a presença de hidrocarboneto antes da descoberta de Anhangá.,temporal_estratigrafica,1,1,Petrobras descobre petróleo em águas ultraprofundas da Bacia Potiguar | Agência Petrobras,https://agencia.petrobras.com.br/w/negocio/petrobras-descobre-petroleo-em-aguas-ultra-profundas-da-bacia-potiguar,"Esta é a segunda descoberta na Bacia Potiguar em 2024 e foi precedida pela comprovação da presença de hidrocarboneto no Poço Pitu Oeste, localizado na Concessão BM-POT-17, a cerca de 24 km de Anhangá.",34,petróleo | óleo | acumulação | Anhangá | Bacia | Poço Pitu Oeste | Bacia Potiguar | Poço Pitu | Concessão,"[{""head"": ""petróleo"", ""relation"": ""precedes_or_underlies"", ""tail"": ""óleo""}, {""head"": ""óleo"", ""relation"": ""indicates"", ""tail"": ""acumulação""}, {""head"": ""acumulação"", ""relation"": ""supports"", ""tail"": ""Anhangá""}, {""head"": ""Anhangá"", ""relation"": ""supports"", ""tail"": ""Bacia""}, {""head"": ""Bacia"", ""relation"": ""supports"", ""tail"": ""posição estratigráfica""}, {""head"": ""posição estratigráfica"", ""relation"": ""supports"", ""tail"": ""idade relativa""}]",petróleo -> óleo -> acumulação -> Anhangá -> Bacia -> posição estratigráfica -> idade relativa,4,hard,True,multi_document,graphrag
82,"Que interpretação temporal pode ser obtida ao relacionar petróleo, óleo e acumulação?",Que poço comprovou hidrocarboneto antes da descoberta de Anhangá na Bacia Potiguar?,O Poço Pitu Oeste comprovou a presença de hidrocarboneto antes da descoberta de Anhangá.,temporal_estratigrafica,2,1,Petrobras descobre petróleo em águas ultraprofundas da Bacia Potiguar | Agência Petrobras,https://agencia.petrobras.com.br/w/negocio/petrobras-descobre-petroleo-em-aguas-ultra-profundas-da-bacia-potiguar,"A Petrobras descobriu uma acumulação de petróleo em águas ultraprofundas da Bacia Potiguar, no poço exploratório Anhangá, da Concessão POT-M-762_R15.",20,petróleo | óleo | acumulação | Anhangá | Bacia | Poço Pitu Oeste | Bacia Potiguar | Poço Pitu | Concessão,"[{""head"": ""petróleo"", ""relation"": ""precedes_or_underlies"", ""tail"": ""óleo""}, {""head"": ""óleo"", ""relation"": ""indicates"", ""tail"": ""acumulação""}, {""head"": ""acumulação"", ""relation"": ""supports"", ""tail"": ""Anhangá""}, {""head"": ""Anhangá"", ""relation"": ""supports"", ""tail"": ""Bacia""}, {""head"": ""Bacia"", ""relation"": ""supports"", ""tail"": ""posição estratigráfica""}, {""head"": ""posição estratigráfica"", ""relation"": ""supports"", ""tail"": ""idade relativa""}]",petróleo -> óleo -> acumulação -> Anhangá -> Bacia -> posição estratigráfica -> idade relativa,4,hard,True,multi_document,graphrag
83,Que interpretação espacial pode ser obtida ao conectar reservatório com petróleo?,Qual concessão está ligada ao poço exploratório Anhangá?,O poço Anhangá está ligado à Concessão POT-M-762_R15.,espacial_administrativa,1,1,Petrobras descobre petróleo em águas ultraprofundas da Bacia Potiguar | Agência Petrobras,https://agencia.petrobras.com.br/w/negocio/petrobras-descobre-petroleo-em-aguas-ultra-profundas-da-bacia-potiguar,"A Petrobras descobriu uma acumulação de petróleo em águas ultraprofundas da Bacia Potiguar, no poço exploratório Anhangá, da Concessão POT-M-762_R15.",20,reservatório | petróleo | óleo | acumulação | Anhangá | Concessão | Petrobras | Bacia | BRSA-1390-RNS,"[{""head"": ""reservatório"", ""relation"": ""is_related_to"", ""tail"": ""petróleo""}, {""head"": ""petróleo"", ""relation"": ""supports"", ""tail"": ""óleo""}, {""head"": ""óleo"", ""relation"": ""indicates"", ""tail"": ""acumulação""}, {""head"": ""acumulação"", ""relation"": ""indicates"", ""tail"": ""Anhangá""}, {""head"": ""Anhangá"", ""relation"": ""indicates"", ""tail"": ""posição espacial""}, {""head"": ""posição espacial"", ""relation"": ""indicates"", ""tail"": ""relação entre unidades""}]",reservatório -> petróleo -> óleo -> acumulação -> Anhangá -> posição espacial -> relação entre unidades,3,medium,True,single_passage,graphrag
83,Que interpretação espacial pode ser obtida ao conectar reservatório com petróleo?,Qual concessão está ligada ao poço exploratório Anhangá?,O poço Anhangá está ligado à Concessão POT-M-762_R15.,espacial_administrativa,1,2,Petrobras descobre petróleo em águas ultraprofundas da Bacia Potiguar | Agência Petrobras,https://agencia.petrobras.com.br/w/negocio/petrobras-descobre-petroleo-em-aguas-ultra-profundas-da-bacia-potiguar,"O poço 1-BRSA-1390-RNS (Anhangá) está situado próximo à fronteira entre os estados do Ceará e do Rio Grande do Norte, a cerca de 190 km de Fortaleza e 250 km de Natal, em profundidade d’água de 2.196 metros, na Margem Equatorial brasileira.",42,reservatório | petróleo | óleo | acumulação | Anhangá | Concessão | Petrobras | Bacia | BRSA-1390-RNS,"[{""head"": ""reservatório"", ""relation"": ""is_related_to"", ""tail"": ""petróleo""}, {""head"": ""petróleo"", ""relation"": ""supports"", ""tail"": ""óleo""}, {""head"": ""óleo"", ""relation"": ""indicates"", ""tail"": ""acumulação""}, {""head"": ""acumulação"", ""relation"": ""indicates"", ""tail"": ""Anhangá""}, {""head"": ""Anhangá"", ""relation"": ""indicates"", ""tail"": ""posição espacial""}, {""head"": ""posição espacial"", ""relation"": ""indicates"", ""tail"": ""relação entre unidades""}]",reservatório -> petróleo -> óleo -> acumulação -> Anhangá -> posição espacial -> relação entre unidades,3,medium,True,single_passage,graphrag
83,Que interpretação espacial pode ser obtida ao conectar reservatório com petróleo?,Qual concessão está ligada ao poço exploratório Anhangá?,O poço Anhangá está ligado à Concessão POT-M-762_R15.,espacial_administrativa,2,1,Petrobras descobre petróleo em águas ultraprofundas da Bacia Potiguar | Agência Petrobras,https://agencia.petrobras.com.br/w/negocio/petrobras-descobre-petroleo-em-aguas-ultra-profundas-da-bacia-potiguar,"A Petrobras dará continuidade às atividades exploratórias na Concessão POT-M-762_R15, visando avaliar a qualidade dos reservatórios, as características do óleo e a viabilidade técnico-comercial da acumulação.",26,reservatório | petróleo | óleo | acumulação | Anhangá | Concessão | Petrobras | Bacia | BRSA-1390-RNS,"[{""head"": ""reservatório"", ""relation"": ""is_related_to"", ""tail"": ""petróleo""}, {""head"": ""petróleo"", ""relation"": ""supports"", ""tail"": ""óleo""}, {""head"": ""óleo"", ""relation"": ""indicates"", ""tail"": ""acumulação""}, {""head"": ""acumulação"", ""relation"": ""indicates"", ""tail"": ""Anhangá""}, {""head"": ""Anhangá"", ""relation"": ""indicates"", ""tail"": ""posição espacial""}, {""head"": ""posição espacial"", ""relation"": ""indicates"", ""tail"": ""relação entre unidades""}]",reservatório -> petróleo -> óleo -> acumulação -> Anhangá -> posição espacial -> relação entre unidades,3,medium,True,single_passage,graphrag
84,Como as evidências disponíveis permitem reinterpretar a pergunta: Qual interpretação deve ser feita quando perfis elétricos e amostras de óleo confirmam reservatórios turbidíticos portadores de petróleo?,Qual interpretação deve ser feita quando perfis elétricos e amostras de óleo confirmam reservatórios turbidíticos portadores de petróleo?,"A acumulação envolve reservatórios turbidíticos com hidrocarboneto, cuja qualidade e óleo ainda precisam de caracterização complementar.",interpretativa,1,1,Petrobras descobre petróleo em águas ultraprofundas da Bacia Potiguar | Agência Petrobras,https://agencia.petrobras.com.br/w/negocio/petrobras-descobre-petroleo-em-aguas-ultra-profundas-da-bacia-potiguar,"A constatação de reservatórios turbidíticos de idade Albiana portador de petróleo é inédita na Bacia Potiguar e foi realizada através de perfis elétricos e amostras de óleo, que serão posteriormente caracterizados por meio de análises de laboratório.",37,reservatório | hidrocarbonetos | petróleo | óleo | porosidade | permeabilidade | acumulação | Albiana | Bacia Potiguar,"[{""head"": ""reservatório"", ""relation"": ""is_related_to"", ""tail"": ""hidrocarbonetos""}, {""head"": ""hidrocarbonetos"", ""relation"": ""supports"", ""tail"": ""petróleo""}, {""head"": ""petróleo"", ""relation"": ""indicates"", ""tail"": ""óleo""}, {""head"": ""óleo"", ""relation"": ""indicates"", ""tail"": ""porosidade""}, {""head"": ""porosidade"", ""relation"": ""indicates"", ""tail"": ""evidência textual""}, {""head"": ""evidência textual"", ""relation"": ""indicates"", ""tail"": ""relação geológica""}]",reservatório -> hidrocarbonetos -> petróleo -> óleo -> porosidade -> evidência textual -> relação geológica,4,hard,True,multi_document,graphrag
84,Como as evidências disponíveis permitem reinterpretar a pergunta: Qual interpretação deve ser feita quando perfis elétricos e amostras de óleo confirmam reservatórios turbidíticos portadores de petróleo?,Qual interpretação deve ser feita quando perfis elétricos e amostras de óleo confirmam reservatórios turbidíticos portadores de petróleo?,"A acumulação envolve reservatórios turbidíticos com hidrocarboneto, cuja qualidade e óleo ainda precisam de caracterização complementar.",interpretativa,1,2,Petrobras descobre petróleo em águas ultraprofundas da Bacia Potiguar | Agência Petrobras,https://agencia.petrobras.com.br/w/negocio/petrobras-descobre-petroleo-em-aguas-ultra-profundas-da-bacia-potiguar,"A Petrobras dará continuidade às atividades exploratórias na Concessão POT-M-762_R15, visando avaliar a qualidade dos reservatórios, as características do óleo e a viabilidade técnico-comercial da acumulação.",26,reservatório | hidrocarbonetos | petróleo | óleo | porosidade | permeabilidade | acumulação | Albiana | Bacia Potiguar,"[{""head"": ""reservatório"", ""relation"": ""is_related_to"", ""tail"": ""hidrocarbonetos""}, {""head"": ""hidrocarbonetos"", ""relation"": ""supports"", ""tail"": ""petróleo""}, {""head"": ""petróleo"", ""relation"": ""indicates"", ""tail"": ""óleo""}, {""head"": ""óleo"", ""relation"": ""indicates"", ""tail"": ""porosidade""}, {""head"": ""porosidade"", ""relation"": ""indicates"", ""tail"": ""evidência textual""}, {""head"": ""evidência textual"", ""relation"": ""indicates"", ""tail"": ""relação geológica""}]",reservatório -> hidrocarbonetos -> petróleo -> óleo -> porosidade -> evidência textual -> relação geológica,4,hard,True,multi_document,graphrag
84,Como as evidências disponíveis permitem reinterpretar a pergunta: Qual interpretação deve ser feita quando perfis elétricos e amostras de óleo confirmam reservatórios turbidíticos portadores de petróleo?,Qual interpretação deve ser feita quando perfis elétricos e amostras de óleo confirmam reservatórios turbidíticos portadores de petróleo?,"A acumulação envolve reservatórios turbidíticos com hidrocarboneto, cuja qualidade e óleo ainda precisam de caracterização complementar.",interpretativa,2,1,Geologia do petróleo | Wikipédia,https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo,A análise de reservatórios no mais simples nível requer uma avaliação da sua porosidade (para calcular o volume de hidrocarbonetos in situ) e sua permeabilidade (para calcular quão facilmente os hidrocarbonetos irão fluir fora dele).,35,reservatório | hidrocarbonetos | petróleo | óleo | porosidade | permeabilidade | acumulação | Albiana | Bacia Potiguar,"[{""head"": ""reservatório"", ""relation"": ""is_related_to"", ""tail"": ""hidrocarbonetos""}, {""head"": ""hidrocarbonetos"", ""relation"": ""supports"", ""tail"": ""petróleo""}, {""head"": ""petróleo"", ""relation"": ""indicates"", ""tail"": ""óleo""}, {""head"": ""óleo"", ""relation"": ""indicates"", ""tail"": ""porosidade""}, {""head"": ""porosidade"", ""relation"": ""indicates"", ""tail"": ""evidência textual""}, {""head"": ""evidência textual"", ""relation"": ""indicates"", ""tail"": ""relação geológica""}]",reservatório -> hidrocarbonetos -> petróleo -> óleo -> porosidade -> evidência textual -> relação geológica,4,hard,True,multi_document,graphrag
85,Que interpretação espacial pode ser obtida ao conectar Anhangá com Margem Equatorial?,Qual entidade conecta Anhangá à Margem Equatorial brasileira?,"O poço 1-BRSA-1390-RNS, chamado Anhangá, conecta a descoberta à Margem Equatorial brasileira.",espacial,1,1,Petrobras descobre petróleo em águas ultraprofundas da Bacia Potiguar | Agência Petrobras,https://agencia.petrobras.com.br/w/negocio/petrobras-descobre-petroleo-em-aguas-ultra-profundas-da-bacia-potiguar,"O poço 1-BRSA-1390-RNS (Anhangá) está situado próximo à fronteira entre os estados do Ceará e do Rio Grande do Norte, a cerca de 190 km de Fortaleza e 250 km de Natal, em profundidade d’água de 2.196 metros, na Margem Equatorial brasileira.",42,Anhangá | Margem Equatorial | BRSA-1390-RNS | Ceará | Rio Grande | Fortaleza | Gondwana | Sul-Americana,"[{""head"": ""Anhangá"", ""relation"": ""is_related_to"", ""tail"": ""Margem Equatorial""}, {""head"": ""Margem Equatorial"", ""relation"": ""supports"", ""tail"": ""BRSA-1390-RNS""}, {""head"": ""BRSA-1390-RNS"", ""relation"": ""indicates"", ""tail"": ""Ceará""}, {""head"": ""Ceará"", ""relation"": ""indicates"", ""tail"": ""Rio Grande""}, {""head"": ""Rio Grande"", ""relation"": ""indicates"", ""tail"": ""posição espacial""}, {""head"": ""posição espacial"", ""relation"": ""indicates"", ""tail"": ""relação entre unidades""}]",Anhangá -> Margem Equatorial -> BRSA-1390-RNS -> Ceará -> Rio Grande -> posição espacial -> relação entre unidades,4,hard,False,multi_document,graphrag
